Ch1 Amplitude,Ch2 Amplitude,Cluster
977.807251,544.9243,1
977.888062,551.2501,1
978.101868,642.4013,1
978.1391,612.157,1
978.1551,583.3473,1
978.2351,604.8957,1
978.338,618.529541,1
978.4137,580.2037,1
978.464539,573.815369,1
978.687866,573.262634,1
979.0228,579.186768,1
979.0727,596.1004,1
979.2192,616.589539,1
979.2587,594.9942,1
979.2835,587.9054,1
979.3718,608.189636,1
979.398865,557.898132,1
979.4253,613.1573,1
979.7275,613.627258,1
979.755554,607.217346,1
979.938232,596.155762,1
980.1184,512.0786,1
980.211853,553.0525,1
980.2375,613.7693,1
980.266357,589.271,1
980.3495,583.0065,1
980.616333,584.2836,1
980.6659,613.967041,1
980.699768,616.4199,1
980.723755,577.231,1
980.8514,625.4086,1
980.9443,622.411255,1
981.1755,528.0516,1
981.2182,638.961365,1
981.248657,595.2891,1
981.2728,613.0482,1
981.6976,633.4656,1
981.7027,503.631836,1
981.788757,606.087158,1
981.8995,584.6094,1
981.9636,625.9701,1
982.0504,548.067,1
982.0624,553.8367,1
982.14325,536.7478,1
982.1466,590.9397,1
982.220764,560.299744,1
982.2249,565.1755,1
982.235657,621.872131,1
982.3216,578.3761,1
982.3891,580.7815,1
982.399658,570.3427,1
982.4196,602.156,1
982.4668,537.31665,1
982.569336,586.9792,1
982.6413,583.798767,1
982.7975,590.555969,1
982.813965,604.5319,1
982.8434,592.439636,1
983.0324,580.517151,1
983.1782,590.010742,1
983.211731,609.9023,1
983.312256,557.1866,1
983.318054,586.5819,1
983.3623,580.1988,1
983.42395,579.991638,1
983.5073,604.5135,1
983.5763,570.774048,1
983.589355,589.1793,1
983.603943,581.168762,1
983.682739,564.9662,1
983.694641,636.1248,1
983.7429,577.662354,1
983.9327,572.390869,1
984.09314,626.834,1
984.1572,661.1211,1
984.1925,594.365,1
984.2041,577.9834,1
984.2962,522.8238,1
984.485352,610.670837,1
984.5285,600.3194,1
984.694336,556.6517,1
984.8439,580.4294,1
984.884,564.241333,1
984.9177,616.825,1
984.9521,596.004456,1
984.9752,544.594666,1
985.1143,595.949463,1
985.160461,600.014,1
985.1875,551.6767,1
985.2159,606.071533,1
985.2429,591.2089,1
985.485352,577.315063,1
985.506,576.86,1
985.5182,545.4132,1
985.5595,584.219543,1
985.5966,600.441162,1
985.607666,592.151855,1
985.6736,615.977844,1
985.708,624.304443,1
985.7928,580.0528,1
985.8189,612.938354,1
985.841553,573.489563,1
985.862,622.5571,1
985.8673,580.469238,1
985.87854,571.581543,1
985.9454,613.483643,1
985.9791,602.0917,1
985.988647,626.0967,1
986.3983,629.319336,1
986.4204,562.34,1
986.487244,569.0194,1
986.495056,540.6188,1
986.5041,623.496033,1
986.54126,567.7982,1
986.5413,583.7987,1
986.544556,575.4992,1
986.5556,602.168945,1
986.6557,540.3576,1
986.681458,569.361145,1
986.8604,550.357361,1
986.8673,632.568054,1
986.9248,553.296,1
986.9662,544.9559,1
986.972656,602.1416,1
987.05365,576.457642,1
987.091431,550.7384,1
987.1289,515.0751,1
987.1441,589.42,1
987.164734,604.591553,1
987.285767,637.565369,1
987.472656,614.2758,1
987.6049,608.883362,1
987.6875,593.517456,1
987.6938,558.0676,1
987.697144,609.9278,1
987.7804,555.994446,1
987.7827,631.762634,1
987.7987,579.3963,1
988.184,584.596741,1
988.2863,596.3786,1
988.3096,559.130737,1
988.357056,574.1104,1
988.363953,612.9122,1
988.379761,569.127441,1
988.4671,620.0411,1
988.652649,579.041443,1
988.6665,578.243042,1
988.718445,562.0426,1
988.748657,588.2685,1
988.7757,576.023743,1
988.8346,582.866333,1
988.8964,591.3019,1
989.041565,612.1511,1
989.057251,623.6027,1
989.067932,613.87854,1
989.1257,578.867249,1
989.141968,611.014832,1
989.1423,602.794861,1
989.235962,577.449951,1
989.2499,577.7353,1
989.27356,588.8183,1
989.377563,587.2375,1
989.3902,501.8546,1
989.424,580.0682,1
989.476257,604.881531,1
989.47876,623.4879,1
989.5797,611.347656,1
989.654,562.5077,1
989.6843,565.7406,1
989.7156,609.1247,1
989.7191,611.4177,1
989.737732,603.602,1
989.7611,610.857239,1
989.7797,542.488647,1
989.7812,564.009766,1
989.791138,578.4313,1
989.872559,586.4537,1
989.9097,551.877747,1
989.9235,566.7918,1
989.9766,589.720459,1
990.015747,590.0519,1
990.0172,570.054443,1
