Ch1 Amplitude,Ch2 Amplitude,Cluster
1055.5083,738.7276,1
1055.51062,709.649231,1
1055.5144,703.1254,1
1055.591,653.2828,1
1055.59558,703.1162,1
1055.60132,3554.73022,4
1055.75732,688.4838,1
1055.81323,690.7268,1
1055.85132,678.224548,1
1055.85815,677.2922,1
1055.86523,694.863037,1
1055.90344,761.25,1
1055.90442,3545.895,4
1055.99707,681.434937,1
1056.04456,709.829346,1
1056.13281,3530.479,4
1056.47864,684.7069,1
1056.50427,711.6823,1
1056.5304,710.1746,1
1056.54956,668.6577,1
1056.62122,3496.11963,4
1056.62451,641.251465,1
1056.72754,3603.626,4
1056.82129,710.5599,1
1056.8562,710.9761,1
1056.86609,3601.47778,4
1056.91626,698.368347,1
1056.981,3565.16284,4
1057.01807,3265.82153,4
1057.01917,666.388245,1
1057.025,702.190552,1
1057.05859,691.6288,1
1057.05957,675.7291,1
1057.154,682.6559,1
1057.26111,689.7601,1
1057.29089,687.460449,1
1057.47986,697.860352,1
1057.50281,3482.67725,4
1057.52429,725.231262,1
1057.527,683.980652,1
1057.55334,703.133057,1
1057.60925,650.6064,1
1057.64819,653.2487,1
1057.66431,684.109,1
1057.67725,694.0874,1
1057.72717,727.396545,1
1057.74329,670.1041,1
1057.79749,681.4107,1
1057.87317,687.6106,1
1057.93787,656.7737,1
1058.08826,3409.05713,4
1058.14429,688.8916,1
1058.2196,691.006836,1
1058.22852,709.40686,1
1058.27283,680.950562,1
1058.27991,685.454346,1
1058.35986,3505.50732,4
1058.3634,636.116943,1
1058.37561,714.9535,1
1058.44788,3521.89624,4
1058.48254,686.4349,1
1058.6178,3607.7417,4
1058.75183,3553.721,4
1058.75256,681.4948,1
1058.82874,748.367554,1
1058.84937,690.0976,1
1058.87878,3608.19849,4
1058.9386,706.4515,1
1058.97437,712.5959,1
1058.98914,3697.65454,4
1059.00171,737.4604,1
1059.10364,3501.7002,4
1059.11438,666.0935,1
1059.18408,3412.42041,4
1059.23474,741.0093,1
1059.2439,758.998962,1
1059.24451,690.01416,1
1059.28552,675.012,1
1059.31665,756.641052,1
1059.45166,707.502136,1
1059.46643,691.844,1
1059.52612,743.922,1
1059.54578,715.039063,1
1059.56824,3582.28955,4
1059.57776,3568.621,4
1059.70813,688.564,1
1059.71741,3476.2207,4
1059.72876,736.9937,1
1059.8479,672.734131,1
1059.912,741.0742,1
1060.04614,3600.50024,4
1060.06335,688.71106,1
1060.11121,679.7698,1
1060.12024,3649.95923,4
1060.13586,712.323,1
1060.14111,719.767151,1
1060.15308,682.4141,1
1060.16309,3790.24536,4
1060.17358,652.0084,1
1060.18884,628.355652,1
1060.21338,636.817566,1
1060.214,3476.12134,4
1060.26941,695.3387,1
1060.27588,790.3172,1
1060.35657,3623.05469,4
1060.37012,3507.669,4
1060.43054,3419.816,4
1060.4679,700.9247,1
1060.5166,687.8133,1
1060.53235,748.4153,1
1060.56213,732.6626,1
1060.65747,681.35,1
1060.65784,694.841,1
1060.66479,667.928345,1
1060.674,3600.528,4
1060.70447,675.613953,1
1060.76672,679.426147,1
1060.79065,673.069153,1
1060.80994,716.352051,1
1060.81982,3501.99268,4
1060.93433,666.3446,1
1061.01184,693.489136,1
1061.0304,3766.94678,4
1061.03235,741.7287,1
1061.08508,656.5515,1
1061.11731,729.8576,1
1061.14185,627.9939,1
1061.14563,687.649048,1
1061.16675,732.709839,1
1061.194,3551.78418,4
1061.20837,702.6098,1
1061.24341,3384.846,4
1061.33716,3551.36523,4
1061.4137,720.2653,1
1061.4198,695.3977,1
1061.45728,3528.17139,4
1061.46912,682.323242,1
1061.47888,3428.45,4
1061.49365,643.011658,1
1061.531,674.0598,1
1061.57947,657.294556,1
1061.60278,727.9108,1
1061.62207,678.3993,1
1061.65649,710.1356,1
1061.70984,2495.40161,4
1061.81775,3404.046,4
1061.874,3686.61914,4
1061.91357,689.6999,1
1061.93835,715.644531,1
1061.951,3493.54565,4
1061.98767,3738.30518,4
1062.0061,670.369751,1
1062.01892,732.604,1
1062.04492,638.618958,1
1062.10034,688.5455,1
1062.11,673.2366,1
1062.116,3427.17676,4
1062.26489,737.304,1
1062.336,635.042664,1
1062.35864,695.620667,1
1062.406,3591.54224,4
1062.42285,3521.28076,4
1062.45886,683.0202,1
1062.49316,701.5938,1
1062.50647,721.7575,1
1062.58508,727.3554,1
1062.67065,704.1199,1
1062.71741,683.1835,1
1062.7467,687.05304,1
1062.80811,3555.92554,4
1062.8363,648.6489,1
1062.84412,689.9073,1
1062.84717,696.102234,1
1062.86938,3542.58057,4
1062.90247,718.84314,1
1062.9198,693.1317,1
1062.93848,690.100464,1
1062.95459,744.5142,1
1062.97241,717.3507,1
1063.007,3463.734,4
1063.02783,742.1291,1
1063.04907,3565.742,4
1063.05237,678.1882,1
1063.05847,3539.448,4
1063.07007,662.8778,1
1063.07312,3551.217,4
1063.08862,709.6784,1
1063.14661,723.5324,1
1063.17188,3441.75879,4
1063.17542,749.022949,1
1063.17773,694.7829,1
1063.2074,3519.21143,4
1063.23865,682.069763,1
1063.24,3498.19873,4
1063.24731,3521.173,4
1063.2522,660.5672,1
1063.275,707.2675,1
1063.322,722.259644,1
1063.37476,3889.04272,4
1063.44116,660.354248,1
1063.46924,3555.08569,4
1063.579,658.259949,1
1063.60156,714.4614,1
1063.6095,3563.27026,4
1063.6438,3565.008,4
1063.687,684.798645,1
1063.75159,3519.64624,4
1063.78088,644.708862,1
1063.82251,706.3333,1
1063.8374,684.5993,1
1063.88855,677.195435,1
1063.91541,688.2936,1
1063.92786,663.9137,1
1063.94189,675.1921,1
1063.9563,674.2918,1
1064.00793,797.150452,1
1064.008,673.2257,1
1064.01038,691.2134,1
1064.04919,703.747253,1
1064.07312,682.296936,1
1064.13757,710.3606,1
1064.14807,737.1696,1
1064.16248,3579.90137,4
1064.21362,725.7368,1
1064.23645,3501.534,4
1064.24646,725.156738,1
1064.31067,740.116943,1
1064.3811,3520.55273,4
1064.39111,3441.75977,4
1064.51343,704.142639,1
1064.53918,630.993164,1
1064.54651,623.388733,1
1064.594,711.28656,1
1064.594,3759.51343,4
1064.60962,677.6329,1
1064.64111,3287.38257,4
1064.65015,738.5937,1
1064.66748,680.8937,1
1064.68591,795.461548,1
