Ch1 Amplitude,Ch2 Amplitude,Cluster
953.249634,620.6936,1
953.2754,566.5282,1
953.358032,563.449158,1
953.3753,556.0333,1
953.3837,586.1376,1
953.4216,551.039063,1
953.500061,620.0993,1
953.6613,618.287537,1
953.8634,597.257935,1
953.9088,517.917969,1
953.953552,609.77,1
953.9981,592.904541,1
954.0693,507.724243,1
954.2087,572.4288,1
954.2371,592.6893,1
954.247131,575.946655,1
954.3517,531.767944,1
954.352,609.0597,1
954.362854,618.4066,1
954.4505,551.8045,1
954.4993,573.6053,1
954.5366,590.823853,1
954.607056,608.450134,1
954.7371,611.4893,1
954.8524,648.9723,1
954.8776,596.894653,1
954.941467,630.4621,1
954.9885,613.8267,1
955.0385,623.0061,1
955.0764,520.9486,1
955.1065,557.693848,1
955.1108,551.154968,1
955.1285,539.1674,1
955.1593,618.511841,1
955.19,542.9606,1
955.225342,515.781433,1
955.2581,555.124,1
955.428,599.845764,1
955.429749,625.052246,1
955.446838,585.4114,1
955.50885,622.810669,1
955.586365,622.5824,1
955.6371,570.534546,1
955.72876,599.953857,1
955.911743,606.5733,1
955.9209,591.761841,1
955.9497,559.0014,1
956.030334,557.237366,1
956.0717,610.5857,1
956.10144,563.239441,1
956.1644,553.947266,1
956.1743,571.544434,1
956.1869,610.5015,1
956.2163,592.5584,1
956.288757,603.526245,1
956.2982,596.708069,1
956.371765,549.572144,1
956.4244,605.3756,1
956.448669,594.519653,1
956.459961,599.6574,1
956.4686,551.3588,1
956.6124,600.8449,1
956.645752,594.132568,1
956.8535,586.1944,1
956.928345,620.7093,1
956.9498,588.1522,1
956.970032,554.1365,1
957.097534,567.6458,1
957.1154,528.3929,1
957.129639,585.2529,1
957.1638,522.6176,1
957.2467,611.9485,1
957.353943,517.273254,1
957.382568,585.839,1
957.411133,627.3527,1
957.4309,558.4149,1
957.435364,569.4945,1
957.449463,600.698364,1
957.478,624.8196,1
957.5149,538.380432,1
957.611633,616.1663,1
957.684753,612.3731,1
957.6975,552.7284,1
957.7008,595.5371,1
957.7244,608.571045,1
957.7245,548.9889,1
957.820435,593.6783,1
957.848145,585.8243,1
957.9279,576.297363,1
957.9364,606.0794,1
957.961548,558.1739,1
957.987366,589.3592,1
958.0042,588.014832,1
958.0277,562.410339,1
958.0289,606.3043,1
958.05426,599.2749,1
958.0676,529.367249,1
958.0766,560.2309,1
958.079468,638.4802,1
958.119568,549.631,1
958.132935,522.67804,1
958.1386,575.8615,1
958.1506,551.139954,1
958.197144,580.287231,1
958.243042,602.645,1
958.300354,654.49,1
958.3471,554.51416,1
958.3935,558.763367,1
958.418152,548.846069,1
958.4607,569.154968,1
958.5021,588.015747,1
958.519836,567.3679,1
958.5924,551.6245,1
958.61084,606.912231,1
958.6447,538.623047,1
958.7227,598.8174,1
958.7957,624.1275,1
958.801331,571.8392,1
958.8351,609.8685,1
958.862549,515.217163,1
958.872864,589.0453,1
958.887,567.5404,1
959.0043,618.9994,1
959.028137,564.3822,1
959.0614,541.8926,1
959.0761,581.229,1
959.0943,571.6852,1
959.1287,600.92334,1
959.1922,554.245056,1
959.218445,619.156555,1
959.2931,617.4898,1
959.3051,568.8592,1
959.3909,543.5453,1
959.453857,629.9139,1
959.4716,595.0832,1
959.5016,601.324463,1
959.5301,600.7897,1
959.5775,549.4439,1
959.613647,586.505,1
959.671265,560.0812,1
959.728,581.082153,1
959.790161,586.1455,1
959.8754,575.051453,1
959.9588,518.2644,1
959.973633,606.595642,1
959.9823,579.045532,1
960.0466,568.197632,1
960.0714,553.39856,1
960.088867,574.977539,1
960.0948,591.2188,1
960.0961,583.1841,1
960.0971,646.927856,1
960.0977,611.010254,1
960.117249,548.8576,1
960.1845,530.295349,1
