Ch1 Amplitude,Ch2 Amplitude,Cluster
1049.84241,2701.93042,4
1050.13635,3255.25659,4
1050.15015,3103.4,4
1050.1709,678.242065,1
1050.29236,3517.47583,4
1050.3927,695.272156,1
1050.56763,3218.61865,4
1050.71313,3203.96851,4
1050.723,3365.59473,4
1050.89917,2853.003,4
1050.92786,589.679443,1
1051.038,3215.957,4
1051.30078,3434.63428,4
1051.76929,3099.84985,4
1051.86316,3183.462,4
1051.98572,3094.0708,4
1052.167,3511.33252,4
1052.231,2734.931,4
1052.25769,3334.80859,4
1052.49207,3207.24048,4
1052.5188,2995.93018,4
1052.547,662.638855,1
1052.57019,674.8002,1
1052.57849,3125.455,4
1052.67126,3191.263,4
1052.74915,2982.11353,4
1052.796,3257.67578,4
1052.869,3227.98145,4
1052.92847,3181.19214,4
1052.9729,597.58136,1
1052.989,687.145447,1
1053.00586,3275.22388,4
1053.05615,727.7083,1
1053.12769,3379.583,4
1053.1781,3326.85156,4
1053.25793,3340.10864,4
1053.37109,3143.693,4
1053.4082,3356.56323,4
1053.56189,3389.89038,4
1053.6897,907.4375,1
1053.7511,653.967041,1
1053.817,3096.56738,4
1053.841,3334.82251,4
1053.94434,3265.91284,4
1054.01831,3106.566,4
1054.024,608.6644,1
1054.08545,3303.50928,4
1054.08813,3260.69946,4
1054.12683,3102.147,4
1054.21643,2963.887,4
1054.2594,3248.30835,4
1054.40344,706.427,1
1054.41589,3377.02344,4
1054.4248,619.121643,1
1054.465,703.6055,1
1054.4884,3350.65869,4
1054.56409,3189.37866,4
1054.627,3279.37866,4
1054.71936,640.132,1
1054.72266,654.4498,1
1054.74255,3209.44263,4
1054.75769,651.5364,1
1054.78784,3430.548,4
1054.80786,3219.766,4
1054.81885,3144.10938,4
1054.86914,3459.564,4
1054.95361,3295.3186,4
1054.99524,3123.71533,4
1055.12048,3298.45874,4
1055.13818,2736.32275,4
1055.15991,3498.4353,4
1055.21545,3060.59668,4
1055.23059,3477.58423,4
1055.24854,3167.13,4
1055.27087,2787.24731,4
1055.2749,678.4854,1
1055.36169,3211.24976,4
1055.42285,3223.753,4
1055.42517,3307.46265,4
1055.44922,3308.01318,4
1055.48938,3209.7312,4
1055.57361,3149.9187,4
1055.672,3274.03931,4
1055.69055,3218.3313,4
1055.7196,3234.82129,4
1055.73059,3385.07739,4
1055.74951,642.4981,1
1055.75171,699.2166,1
1055.7854,3170.71216,4
1055.8042,3239.09546,4
1055.825,630.8583,1
1055.8407,673.1207,1
1056.01453,681.3718,1
1056.0365,637.747864,1
1056.15759,3259.901,4
1056.20959,3383.1897,4
1056.28955,635.340149,1
1056.47229,2884.162,4
1056.51953,3374.33374,4
1056.53784,3094.024,4
1056.563,3261.87183,4
1056.56482,670.5987,1
1056.57312,706.9063,1
1056.69446,3252.386,4
1056.69617,599.587952,1
1056.722,3100.75269,4
1056.73047,3230.65015,4
1056.82776,3156.93823,4
1056.82874,675.1872,1
1056.8479,617.1611,1
1056.93408,3061.35376,4
1056.98242,2225.535,1
1056.99084,3199.239,4
1057.00134,3182.868,4
1057.02209,3389.75342,4
1057.25171,3235.405,4
1057.28174,3157.28931,4
1057.2937,663.2138,1
1057.41907,620.7132,1
1057.42981,3121.72461,4
1057.43066,2968.06055,4
1057.46338,3322.97217,4
1057.4668,3269.49438,4
1057.54211,3377.06274,4
1057.69446,3303.984,4
1057.71228,726.095032,1
1057.72546,3390.04639,4
1057.76941,1341.91406,1
1057.8512,3250.06665,4
1057.89807,3256.594,4
1057.925,722.3066,1
1057.94617,654.9207,1
1058.02991,3320.4,4
1058.07092,3138.31763,4
1058.08582,3176.3938,4
1058.0929,2072.0542,1
1058.19592,3134.72974,4
1058.22913,637.7472,1
1058.26147,606.95,1
1058.288,3440.7002,4
1058.33728,652.4128,1
1058.33875,3322.59131,4
1058.41357,3269.75879,4
1058.457,3115.994,4
1058.49817,2627.95313,4
1058.59241,711.042,1
1058.61121,3271.03516,4
1058.61414,2121.225,1
1058.65979,3347.384,4
1058.6908,731.511169,1
1058.81641,692.998657,1
1058.82019,726.67395,1
1058.91187,3375.84985,4
1059.05811,3304.35815,4
1059.1217,655.6701,1
1059.222,3252.15552,4
1059.35376,3498.36768,4
1059.41809,3431.36084,4
1059.4248,3193.81641,4
1059.445,3238.60352,4
1059.46667,3109.85742,4
1059.59692,670.880859,1
1059.64661,3145.172,4
1059.69775,3220.30884,4
1059.72,1002.871,1
1059.76111,663.7209,1
1059.809,3353.42822,4
1059.90881,645.3881,1
1059.93115,3239.429,4
1059.95422,3305.358,4
1059.95789,3224.658,4
1060.00671,3377.61841,4
1060.03125,3232.36865,4
1060.04736,702.6549,1
1060.08521,3445.88721,4
1060.15222,3272.711,4
1060.22778,661.7725,1
1060.26855,2622.469,4
